cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
"inRinkita South Africa ki ""C class bowling attack ke samne bhi ghutne tek diye pakistan ke nalayak batsman",2019-02-03 18:26:40,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,"inRinkita @ICC South Africa ki ""C"" class bowling attack ke samne bhi ghutne tek diye pakistan ke nalayak batsman… https://t.co/turkMfv9Tx",1.0921272462094213e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
ruti_Nagpal09 In logon ko jeetne me sharm aati hai isliye harte jyada hai.😂😂,2019-02-03 18:23:34,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,ruti_Nagpal09 @ICC In logon ko jeetne me sharm aati hai isliye harte jyada hai.😂😂,1.0921264663038157e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
dhirchaudhary बंगा मे भाजप बहो जरूर ह वर्न 20 सा बा बंगा बांग्लादे ब चुक होग औ शाय इंडिय स बाह भ ह चुक होगा।,2019-02-03 18:12:38,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,dhirchaudhary बंगाल में भाजपा बहोत जरूरी है वर्ना 20 साल बाद बंगाल बांग्लादेश बन चुका होगा और शायद इंडिया से बाहर भी हो चुका होगा।,1.0921237116904735e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
dhirchaudhary अ दे क सोचन होग क क्यो य सार चो ए ईमानदा प्रधानमंत्री(मोदी क खिला क्य ह गय ह सब,2019-02-03 18:10:43,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,dhirchaudhary अब देश को सोचना होगा कि क्यों ये सारे चोर एक ईमानदार प्रधानमंत्री(मोदी) के खिलाफ क्यो हो गये है सब… https://t.co/3hkV5WrQCj,1.0921232292951818e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
RizwanAhmed1 परंत रिज़वा ज कह कु गल नह ह सुधी भा ने.. अग मोद ज फि pm ब जात ह औ इनक दा नह ग,2019-02-03 18:07:55,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1.0,neutral,RizwanAhmed1 परंतु रिज़वान जी कहा कुछ गलत नही है सुधीर भाई ने... अगर मोदी जी फिर pm बन जाते है और इनकी दाल नही ग… https://t.co/jIFzDi2s5e,1.0921225252183368e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Bengaluru
महाठगबंध क सार ठ इ सम ममत बनर्ज क अनश क इसलि भ समर्थ द रह है क्यूंक व जानत है क ‘अगर महाठगबंधन…,2019-02-03 18:02:37,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1592.0,neutral,@anuraagmuskaan: महाठगबंधन के सारे ठग इस समय ममता बनर्जी के अनशन को इसलिए भी समर्थन दे रहे हैं क्यूंकि वो जानते हैं की ‘अगर’ महाठगबंधन…,1.0921211941140234e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Mumbai
drassan_Pinky To kya ab cbi apna kaam bhi na kare waise to kisi bhi politician ke khilaf koi puchtaach koi kar,2019-02-03 16:04:57,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,drassan_Pinky To kya ab cbi apna kaam bhi na kare ? waise to kisi bhi politician ke khilaf koi puchtaach koi kar… https://t.co/3DvpqRfE8k,1.0920915807087206e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
चो चो चो चोर... चोररर मचाय शोरररर..मचाय शोर। #MamataVsCBI #MamataBlocksCBI #savedemocracy #KolkataPolice,2019-02-03 15:38:20,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral," चोर चोर चोर चोर.... चोरररर मचाये शोरररर..मचाये शोर।

#MamataVsCBI #MamataBlocksCBI 
#savedemocracy #KolkataPolice",1.0920848809582551e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
"Rishikesh:This unnamed Yogi cleans up the Ganga for others Looks out for pebbles,waste and shards in freezing cold water s…",2019-02-03 14:48:16,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1527.0,negative,"@shaziailmi: Rishikesh:This unnamed Yogi cleans up the Ganga for others! Looks out for pebbles,waste and shards in freezing cold water s…",1.0920722830096343e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Bengaluru
hni_Bose Mujhe to Kolkata jaane me bhi darr lagta hai😌😌,2019-02-03 14:44:22,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,hni_Bose Mujhe to Kolkata jaane me bhi darr lagta hai😌😌,1.0920713020919972e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
"य कहन मे को संदे नह क अग ऐस ह चलत रह बंगा मे त ए दि बंगा ए अल दे ब जायेगा,अ वहा क जन",2019-02-03 14:42:36,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1.0,neutral,"े ये कहने में कोई संदेह नही की अगर ऐसा ही चलता रहा बंगाल में तो एक दिन बंगाल एक अलग देश बन जायेगा,अब वहाँ की जन… https://t.co/pcBFRcGlud",1.0920708546604483e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Bengaluru
ज ममत बनर्ज बंगा मे क रही ह य लोकतंत् क हत्य नह ह क्य ? इतन झुंझलाह इतन ड बीजेप स क उसका,2019-02-03 14:37:05,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,जो ममता बनर्जी बंगाल में कर रहीं है ये लोकतंत्र की हत्या नही है क्या ?? इतनी झुंझलाहट इतना डर बीजेपी से की उसका… https://t.co/rnadnHpiKm,1.0920694674824028e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
mbhMela2019 #Kumbh2019,2019-02-03 12:37:46,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,mbhMela2019 #Kumbh2019 https://t.co/IqfLZH8V0S,1.0920394392479498e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
Look how Educated Muslim talking positive about Modi Sarkar and he is going to vote for Modi sarkar again,2019-02-03 10:31:49,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,436.0,positive,@Manesha76: Look how Educated Muslim talking positive about Modi Sarkar and he is going to vote for Modi sarkar again. https://t.co/Nvwr…,1.0920077447129211e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
ording to me India and new Zealand will the two finalist in world cup 2019. Four Semifinalists INDIA south,2019-02-03 10:27:10,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,positive,"ording to me India and new Zealand will the two finalist in world cup 2019.. 

Four Semifinalists- INDIA, south… https://t.co/Y3eUOpf1Nc",1.0920065726356234e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
gratulations #TeamIndia on winning odi series by 4-1 in new Zealand..after 10 year's we won odi series there..👌👌,2019-02-03 10:19:41,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,positive,gratulations #TeamIndia on winning odi series by 4-1 in new Zealand..after 10 year's we won odi series there..👌👌… https://t.co/ar1jvxVvVt,1.0920046929247764e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
_GUJJU Thug Life Rakesh sinha 😹,2019-02-03 08:53:44,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,2635.0,neutral,@AMIT_GUJJU: Thug Life Rakesh sinha 😹🤘 https://t.co/ivrYCgx6Yi,1.0919830615946199e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
T 3079 - मेहन इतन खामोश स कर क सफलत शो मच दे... `Ef,2019-02-03 08:49:27,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,3436.0,neutral,"@SrBachchan: T 3079 -"" मेहनत इतनी खामोशी से करो कि सफलता शोर मचा दे..."" `Ef",1.0919819816662139e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
atSakal I think he just satisfied from this that the new CBI director was once mp cadre officer..Bt the fact is,2019-02-03 06:52:30,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,positive,atSakal I think he just satisfied from this that the new CBI director was once mp cadre officer..Bt the fact is… https://t.co/RNLldSxozi,1.0919525520637583e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Bengaluru
iBaar400Par via MyNt,2019-02-03 05:44:02,215,https://pbs.twimg.com/profile_images/1026649936299868160/KGcaHqVh_normal.jpg,0.0,neutral,"iBaar400Par

via MyNt https://t.co/4UKzq0dlcx",1.0919353218879324e+18,मोहित भारतीय,https://twitter.com/MohitGo805235,Hyderabad
iBaar400Par,2019-02-03 05:10:52,287,https://pbs.twimg.com/profile_images/882565737428156416/OLJF1rYD_normal.jpg,0.0,neutral,iBaar400Par https://t.co/vRxA5IID0h,1.0919269750341878e+18,Badri Narain Upadhya,https://twitter.com/UpadhyaBadri,Hyderabad
दे क आध आबाद की नज़ मे राफ़ाय गांध 😂😂😂,2019-02-02 19:07:35,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1499.0,neutral,@jeetensingh: देश की आधी आबादी की👀 नज़र में राफ़ायल गांधी 😂😂😂😂 https://t.co/k2HGcPX6wk,1.0917751536489267e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Mumbai
_in मुझ भ गुजरा मे 9-9 घंट त बिठाक दिल्ल स आ एजेंसिया पूछता करत थीं त मैंन ए बा भ नही कह थ क दिल्…,2019-02-02 17:25:21,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,6386.0,neutral,"@narendramodi_in: मुझे भी गुजरात में 9-9 घंटे तक बिठाकर दिल्ली से आई एजेंसियां पूछताछ करती थीं। 

तब मैंने एक बार भी नहीं कहा था कि दिल्…",1.091749424404095e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Bengaluru
This man can find negativity in every positive thing,2019-02-02 16:51:05,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,2580.0,positive,@rishibagree: This man can find negativity in every positive thing https://t.co/GnG6jk1IRr,1.0917408018796913e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
More than religious fanatics more than politicians it's the liberals sitting at influential positions and their hypocritic…,2019-02-02 12:56:42,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,1841.0,positive,"@MajorNeel: More than religious fanatics, more than politicians, it's the liberals sitting at influential positions and their hypocritic…",1.0916818182884925e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
nishajispeaks Haath dhoo ke kut do ..Dimaag thikaane aa jaayega.,2019-02-02 10:38:31,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,nishajispeaks Haath dhoo ke kut do ..Dimaag thikaane aa jaayega.,1.0916470427855462e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Mumbai
hishXL _Bawri _Bharat Nahi..nav bharat times ke baare me aisa kyo bol rahe ho 😂😂😂😂,2019-02-02 10:31:30,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,hishXL @journoaman @Ghani_Bawri @Republic_Bharat Nahi..nav bharat times ke baare me aisa kyo bol rahe ho 😂😂😂😂,1.0916452750332273e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
nishajispeaks Chale kyon gaye ladke wale congressi the kya ?😂😂😂😂,2019-02-02 10:28:41,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,nishajispeaks Chale kyon gaye ladke wale congressi the kya ?😂😂😂😂,1.0916445665984922e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
ajwalBusta,2019-02-02 10:15:16,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,neutral,ajwalBusta @JagratiGupta3 @TajinderBagga @amritabhinder @indiantweeter @RaviRanjanIn @VarunjamwalBJP… https://t.co/5EyAnfpevQ,1.0916411907122545e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Hyderabad
ulika73 _Bharat English channels don't show because they have limited viewers..And it doesn't mean if s,2019-02-02 10:13:39,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,0.0,negative,ulika73 @Republic_Bharat English channels don't show because they have limited viewers..And it doesn't mean if s… https://t.co/mR5PGFN3RM,1.0916407856767836e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Kolkata
Such is the charisma of our PM Shri that a crowd of thousands gathered within seconds just to catch a glimpse…,2019-02-02 09:45:37,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,783.0,neutral,@BJP4Bengal: Such is the charisma of our PM Shri @narendramodi that a crowd of thousands gathered within seconds just to catch a glimpse…,1.0916337303625073e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Mumbai
Heights of indecency portrayed by TMC Prior to the visit of our honourable PM Ji his posters are been tor…,2019-02-02 09:45:07,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,2394.0,neutral,"@SuPriyoBabul: Heights of indecency portrayed by TMC. Prior to the visit of our honourable PM @narendramodi Ji, his posters are been tor…",1.09163360351411e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
“त समर्पित म समर्पि औ य जीव समर्पि ! चाहत हू दे क मिट्ट तुझ कु औ भ दूँ..! 😢 नायकत् क उदाहर …,2019-02-02 09:35:04,51,https://pbs.twimg.com/profile_images/1091618122979819521/caXiaG6-_normal.jpg,4482.0,neutral,"@DrKumarVishwas: “तन समर्पित, मन समर्पित और ये जीवन समर्पित !
चाहता हूँ देश की मिट्टी तुझे कुछ और भी दूँ..!” 😢
नायकत्व के उदाहरण @manoha…",1.0916310770206515e+18,गुप्ता जी,https://twitter.com/Abkibaar400par,Delhi
kibaar400par _Bharat well news channels are not platform to promote all this there should be other ch,2019-02-02 09:00:12,147,https://pbs.twimg.com/profile_images/847223280981360640/Ldczh9po_normal.jpg,0.0,negative,"kibaar400par @Republic_Bharat well, news channels are not platform to promote all this, there should be other ch… https://t.co/77Xrn9uTHh",1.091622300133208e+18,Tulika Saxena,https://twitter.com/stulika73,Delhi
bikaLiyaquat Abkibaar400par 🌷🌷🌷🌷🌷🌷🚩🚩,2019-02-01 11:54:52,570,https://pbs.twimg.com/profile_images/1088877265092395018/kHPgrpMB_normal.jpg,0.0,neutral,"bikaLiyaquat Abkibaar400par
🌷🌷🌷🌷🌷🌷🚩🚩",1.0913038674368266e+18,एक भारतीय,https://twitter.com/LalThakur7,Delhi
الفري او عب الفتا السيس ان الرئي الفعل للبلاد アブドゥルファッターフ・スィースィー将軍は、自身がエジプトの実質的元首であることを証明した。 確認する、証明する／أثبت 事実上の、実質的な／فعلي,2019-02-06 23:54:59,16,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0.0,neutral,"ت الفريق اول عبد الفتاح السيسي انه الرئيس الفعلي للبلاد

アブドゥルファッターフ・スィースィー将軍は、自身がエジプトの実質的元首であることを証明した。

確認する、証明する／أثبت
事実上の、実質的な／فعلي",1.0932970320794092e+18,アラビア語短文bot,https://twitter.com/jumla_arabiya,Mumbai
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 23:52:04,557,https://pbs.twimg.com/profile_images/968851355535200258/QyFrgS4o_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932962964194591e+18,A P Lakshmanan,https://twitter.com/aplaxman,Hyderabad
ia_sony Bidesh me pagal ki tarah ghuma ak bhi investment nagi aya jumlewaso se ab kya krega ab yaha bhi to 18 gh,2019-02-06 23:51:55,4,https://pbs.twimg.com/profile_images/1086503458218242049/excTCNFy_normal.jpg,1.0,neutral,ia_sony Bidesh me pagal ki tarah ghuma ak bhi investment nagi aya jumlewaso se ab kya krega ab yaha bhi to 18 gh… https://t.co/W0EqKBBhKh,1.093296259631276e+18,Devendra Kumar,https://twitter.com/Devendr02614739,Hyderabad
LOL..Bullet Train.. Fantastic Jumla.. Interesting joke,2019-02-06 23:46:01,14333,https://pbs.twimg.com/profile_images/994313927805681664/0YzBYcul_normal.jpg,35.0,positive,@MahapatPravat: LOL..Bullet Train... Fantastic Jumla... Interesting joke. https://t.co/zzsGhjum5q,1.0932947740256788e+18,A Voice For You -#PhDB,https://twitter.com/I_am_Anil_Tyagi,Kolkata
"azuzutza "" KWELI ASIYE NA BAHATI ABAHATIKI ,,LIVERPOOL SISI KAMA HATUNA BAHATI VILE OOOH MY GOD TUNAKWAMA WAPI?",2019-02-06 23:26:53,2,https://pbs.twimg.com/profile_images/1093195604770070528/byR8ERkt_normal.jpg,0.0,neutral,"azuzutza """" KWELI ASIYE NA BAHATI ABAHATIKI ,,LIVERPOOL SISI KAMA HATUNA BAHATI VILE OOOH MY GOD TUNAKWAMA WAPI?… https://t.co/xKCVP998pp",1.0932899604872479e+18,Nsumbantale,https://twitter.com/Feb091,Bengaluru
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 23:20:12,271,https://pbs.twimg.com/profile_images/1092011467019145216/PJG5GlyI_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932882781055508e+18,AccidentalScientistSeema🇮🇳,https://twitter.com/SeemaSi80252530,Mumbai
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 23:15:03,26,https://pbs.twimg.com/profile_images/884774891618271232/88jKFFzz_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932869828375224e+18,rajul sharma,https://twitter.com/sharmaRAJUL,Delhi
i is 'jumla raja' his rule 'chaupat raj' Rahul Gandhi,2019-02-06 23:11:06,18,https://pbs.twimg.com/profile_images/501309519847116800/T0KARALx_normal.jpeg,0.0,neutral,"i is 'jumla raja', his rule 'chaupat raj': Rahul Gandhi https://t.co/9eJXTL2fgl",1.0932859898822328e+18,AMAR NATH SHARMA,https://twitter.com/AMARNATH1971,Delhi
P4India ab bhi 2014 vaale vaade ye to janta ko bevkoof samajhte hai koi naya jumla feko #AmitShah ji,2019-02-06 23:02:31,626,https://pbs.twimg.com/profile_images/961614445167312896/U0599Z_i_normal.jpg,0.0,neutral,P4India ab bhi 2014 vaale vaade? ye to janta ko bevkoof samajhte hai koi naya jumla feko #AmitShah ji,1.0932838262378824e+18,Faraz Ahmad,https://twitter.com/farazakaf,Hyderabad
Ab ye kya naya jumla hai,2019-02-06 22:55:18,318,https://pbs.twimg.com/profile_images/1088900009548865536/RbviJFCS_normal.jpg,66.0,neutral,@ugtunga: Ab ye kya naya jumla hai 🙄 https://t.co/wbDDn2KzXL,1.0932820120127078e+18,Tensai Hanamichi,https://twitter.com/Beetle_Brahma,Delhi
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 22:53:42,1203,https://pbs.twimg.com/profile_images/1092752660707663872/Fov1Rpzv_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932816100179108e+18,Chil Swarr 🇮🇳,https://twitter.com/chilswar,Hyderabad
राहु न कहा मोद जुमल राज औ उनक शास चौप राज,2019-02-06 22:46:36,107,https://pbs.twimg.com/profile_images/974973134393651200/ANxDmfrM_normal.jpg,41.0,neutral,"@DainikBhaskar: राहुल ने कहा- मोदी जुमला राजा और उनका शासन चौपट राज

@RahulGandhi @INCIndia 

https://t.co/WdfNqEtcg2",1.0932798226236621e+18,Bramhrishi Vinodanand,https://twitter.com/BramhrishiV,Delhi
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 22:30:16,4421,https://pbs.twimg.com/profile_images/1006900709101457409/gsm6lzYW_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932757119205908e+18,Anil kumar Acharya,https://twitter.com/acharyaseenu,Mumbai
i is Jumla Raja His Rule is Chaupat Raj Rahul Gandhi The Congress president hit-out at the Modi government on,2019-02-06 22:20:10,5472,https://pbs.twimg.com/profile_images/1058102185597140993/i-eQvBnv_normal.jpg,0.0,neutral,"i is Jumla Raja, His Rule is Chaupat Raj: Rahul Gandhi

The Congress president hit-out at the Modi government on… https://t.co/T32m1LXFur",1.0932731689560146e+18,NewsCentral24x7,https://twitter.com/nc24x7,Mumbai
nitaRawat I personally written and we all twitted..you will lost life...Modi is jumla....It is not congress go,2019-02-06 22:17:03,580,https://pbs.twimg.com/profile_images/1027234715026313219/X5V9TM7k_normal.jpg,0.0,neutral,nitaRawat_ I personally written  and we all twitted..you will lost life...Modi is jumla....It is not congress go… https://t.co/3MYtsVhHDz,1.093272385845973e+18,Tarakeshwar,https://twitter.com/Tarakeshwar_sai,Bengaluru
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 22:15:25,1177,https://pbs.twimg.com/profile_images/1094245329514295297/yqTmrflD_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932719762258616e+18,Rupakala Kamath,https://twitter.com/RupakalaKamath,Bengaluru
Ab ye kya naya jumla hai,2019-02-06 22:05:35,124,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,66.0,neutral,@ugtunga: Ab ye kya naya jumla hai 🙄 https://t.co/wbDDn2KzXL,1.0932694986380247e+18,Patriot,https://twitter.com/GauravShah2010,Hyderabad
_marari _gee _karume …,2019-02-06 22:02:55,11184,https://pbs.twimg.com/profile_images/982982622799433728/ZEKikAOR_normal.jpg,1.0,neutral,@daniel_marari: @MariaSTsehai @tundulissutz @VOAShaka @geline_gee @Kiganyi_ @fatma_karume @willynationtz @kigogo2014 @BongosGod @Kumbush…,1.093268827910099e+18,Kigogo🇰🇪,https://twitter.com/kigogo2014,Bengaluru
hulGandhi Ulta chor Kotwal ko date....why are u like this sir!...no knowledgebof anything... can't speak...the,2019-02-06 22:01:56,14,https://pbs.twimg.com/profile_images/1061759764554809345/sgaHZFCR_normal.jpg,0.0,neutral,hulGandhi Ulta chor Kotwal ko date....why are u like this sir!...no knowledgebof anything.... can't speak...the… https://t.co/2EqFnfPHX9,1.093268581679358e+18,Ashish,https://twitter.com/Ashish04135796,Bengaluru
uravbh मोदीज क #Mehulbhai औ #NiravModi जैसो लोगो क तर दे भक्त नही आत किय अग य पैतर अपनाय होता,2019-02-06 21:57:22,806,https://pbs.twimg.com/profile_images/626376901863542785/ij3RRVhZ_normal.jpg,0.0,neutral,"uravbh मोदीजी के #Mehulbhai और #NiravModi जैसों लोगों की तरह देश भक्ति नहीं आती किया ? 
अगर यह पैतरा अपनाया होता… https://t.co/QMUV2NFZPJ",1.0932674311314145e+18,Sajid Anjum,https://twitter.com/SajidCKP,Bengaluru
Fursa za miwa Mtaji mdogo au wa kati 1 Kamua juisi 2 Menya paki kwenye mifuko 3 Uza rejareja bila kumenya 4 Uza jumla kwa wac…,2019-02-06 21:46:02,842,https://pbs.twimg.com/profile_images/1073459096215568384/WwhR0Bw4_normal.jpg,26.0,neutral,"@Adambrv: Fursa za miwa
Mtaji mdogo au wa kati
1 Kamua juisi
2 Menya, paki kwenye mifuko
3 Uza rejareja bila kumenya
4 Uza jumla kwa wac…",1.0932645815296655e+18,MujAhDn,https://twitter.com/mUjaHdNa,Bengaluru
claim of increased devolution of funds to states had turned out to be a “maha jumla” said Congress #ModiGovt,2019-02-06 21:45:22,500842,https://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg,0.0,neutral," claim of increased devolution of funds to states had turned out to be a “maha jumla”, said Congress

#ModiGovt 

https://t.co/YQYQaoc2pY",1.0932644139208827e+18,Financial Express,https://twitter.com/FinancialXpress,Delhi
__ _p _AB …,2019-02-06 21:41:19,1553,https://pbs.twimg.com/profile_images/892741719803834368/oEJJ-eDw_normal.jpg,408.0,neutral,@AjayPandey__: @ramashankarbk @satishchoubey7 @BJPAbhi1 @Indiaaakash @NyolOnline @meghwanshi_p @ppagarwal @thepradeep01 @TheAlpesh_AB @s…,1.0932633923897467e+18,Jai Prakash Agarwal,https://twitter.com/JaiPrakashAga18,Hyderabad
#ModiSeNaHoPayega Pata hain na aap sab ko Nahi pata hain kahan pata hai! Aisi machine banayi hai Chowkidarji ne ki ek…,2019-02-06 21:35:08,162,https://pbs.twimg.com/profile_images/1058304263137443841/JK6kb59d_normal.jpg,76.0,neutral,"@DesiPoliticks: #ModiSeNaHoPayega Pata hain na aap sab ko! Nahi pata hain kahan pata hai!

Aisi machine banayi hai Chowkidarji ne ki ek…",1.0932618385513185e+18,Ek Bharat,https://twitter.com/IftekharShap,Kolkata
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 21:26:08,47,https://pbs.twimg.com/profile_images/1083053685733838849/_Oppa4E4_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.0932595731825828e+18,Bhagath Chowdary,https://twitter.com/A9K9V9,Mumbai
gress Assholes couldn’t give a bank account to all until Modi came and did it “Garibi Hatao is the biggest JUM,2019-02-06 21:22:18,172,https://pbs.twimg.com/profile_images/1079861887720816640/WZ8MiFKq_normal.jpg,1.0,neutral,gress Assholes couldn’t give a bank account to all until Modi came and did it! “Garibi Hatao” is the biggest JUM… https://t.co/3C4BwDs1LV,1.093258607888556e+18,Dheeraj Lenka,https://twitter.com/im_DPL,Hyderabad
What a dishonest hypocrite is Why did you not bring this bill in the UPA Another jumla from you Knowin…,2019-02-06 21:21:58,690,https://pbs.twimg.com/profile_images/700570670111928320/GVNqsEYA_normal.jpg,375.0,negative,@TVMohandasPai: What a dishonest hypocrite @ShashiTharoor is? Why did you not bring this bill in the UPA? Another jumla from you? Knowin…,1.093258525147521e+18,Traveller,https://twitter.com/sachaturvedi,Mumbai
nditRamJoshi Islam as an ideology is the biggest example &amp the strife between Sunnis &amp Shias puts Mo,2019-02-06 21:20:35,2446,https://pbs.twimg.com/profile_images/754756143671447552/Ov1pZc3A_normal.jpg,0.0,neutral,nditRamJoshi @khanumarfa Islam as an ideology is the biggest example &amp; the strife between Sunnis &amp; Shias puts Mo… https://t.co/IoUPGg5Uys,1.0932581771168481e+18,"I enjoy stats, data mining & ML",https://twitter.com/vijay_rajan,Hyderabad
ypeehomebuyer it is news that govt have meeting to creat fund to complete undercostraction project every meetin,2019-02-06 21:14:47,171,https://pbs.twimg.com/profile_images/378800000368853327/0a3932573602599851fd9a804fd4645d_normal.jpeg,0.0,positive,"ypeehomebuyer it is news that govt have meeting to creat fund to complete undercostraction project, every meetin… https://t.co/drS5xUb9nq",1.093256714122494e+18,rakesharora,https://twitter.com/rkarora2000,Bengaluru
